# w_matsubara          00_re         00_im
 3.079993e-01   1.739718e+00 -2.184332e-01  
 9.239978e-01   1.740843e+00 -4.414427e-01  
 1.539996e+00   1.749914e+00 -5.663391e-01  
 2.155995e+00   1.766976e+00 -6.357137e-01  
 2.771994e+00   1.789254e+00 -6.696475e-01  
 3.387992e+00   1.812626e+00 -6.806745e-01  
 4.003991e+00   1.836591e+00 -6.788734e-01  
 4.619989e+00   1.860531e+00 -6.676751e-01  
 5.235988e+00   1.881725e+00 -6.492337e-01  
 5.851986e+00   1.901083e+00 -6.295115e-01  
 6.467985e+00   1.919357e+00 -6.051688e-01  
 7.083983e+00   1.935310e+00 -5.804796e-01  
 7.699982e+00   1.948447e+00 -5.590777e-01  
 8.315981e+00   1.961216e+00 -5.376070e-01  
 8.931979e+00   1.973695e+00 -5.172234e-01  
 9.547978e+00   1.982874e+00 -4.935061e-01  
 1.016398e+01   1.991006e+00 -4.777549e-01  
 1.077997e+01   1.998635e+00 -4.589245e-01  
 1.139597e+01   2.005948e+00 -4.419619e-01  
 1.201197e+01   2.011962e+00 -4.267074e-01  
 1.262797e+01   2.017582e+00 -4.108966e-01  
 1.324397e+01   2.023473e+00 -3.990364e-01  
 1.385997e+01   2.027192e+00 -3.838908e-01  
 1.447597e+01   2.031816e+00 -3.721254e-01  
 1.509196e+01   2.034580e+00 -3.590583e-01  
 1.570796e+01   2.038140e+00 -3.471271e-01  
 1.632396e+01   2.041122e+00 -3.371460e-01  
 1.693996e+01   2.044643e+00 -3.269922e-01  
 1.755596e+01   2.046437e+00 -3.156298e-01  
 1.817196e+01   2.049294e+00 -3.083622e-01  
 1.878796e+01   2.051547e+00 -2.978422e-01  
 1.940395e+01   2.053482e+00 -2.910760e-01  
 2.001995e+01   2.055296e+00 -2.812786e-01  
 2.063595e+01   2.056319e+00 -2.763438e-01  
 2.125195e+01   2.058197e+00 -2.710205e-01  
 2.186795e+01   2.060321e+00 -2.653519e-01  
 2.248395e+01   2.061631e+00 -2.569830e-01  
 2.309995e+01   2.063132e+00 -2.502289e-01  
 2.371594e+01   2.063375e+00 -2.436881e-01  
 2.433194e+01   2.064495e+00 -2.385919e-01  
 2.494794e+01   2.066758e+00 -2.299261e-01  
 2.556394e+01   2.066964e+00 -2.247781e-01  
 2.617994e+01   2.068250e+00 -2.215143e-01  
 2.679594e+01   2.067539e+00 -2.152821e-01  
 2.741194e+01   2.068797e+00 -2.120359e-01  
 2.802793e+01   2.069883e+00 -2.101674e-01  
 2.864393e+01   2.069992e+00 -2.018027e-01  
 2.925993e+01   2.069904e+00 -2.006956e-01  
 2.987593e+01   2.071082e+00 -1.962456e-01  
 3.049193e+01   2.072006e+00 -1.935311e-01  
 3.110793e+01   2.072506e+00 -1.902894e-01  
 3.172393e+01   2.073188e+00 -1.843404e-01  
 3.233992e+01   2.074416e+00 -1.818147e-01  
 3.295592e+01   2.074801e+00 -1.788554e-01  
 3.357192e+01   2.075379e+00 -1.768621e-01  
 3.418792e+01   2.075518e+00 -1.723427e-01  
 3.480392e+01   2.075267e+00 -1.698088e-01  
 3.541992e+01   2.075469e+00 -1.665715e-01  
 3.603592e+01   2.076247e+00 -1.668428e-01  
 3.665191e+01   2.076234e+00 -1.650167e-01  
 3.726791e+01   2.077975e+00 -1.630766e-01  
 3.788391e+01   2.078712e+00 -1.576204e-01  
 3.849991e+01   2.079718e+00 -1.529011e-01  
 3.911591e+01   2.078683e+00 -1.507966e-01  
 3.973191e+01   2.078285e+00 -1.501117e-01  
 4.034791e+01   2.078304e+00 -1.483856e-01  
 4.096390e+01   2.078699e+00 -1.444682e-01  
 4.157990e+01   2.078233e+00 -1.446676e-01  
 4.219590e+01   2.079086e+00 -1.431377e-01  
 4.281190e+01   2.079356e+00 -1.412426e-01  
 4.342790e+01   2.079572e+00 -1.372166e-01  
 4.404390e+01   2.080405e+00 -1.375617e-01  
 4.465990e+01   2.081107e+00 -1.345837e-01  
 4.527589e+01   2.080717e+00 -1.332997e-01  
 4.589189e+01   2.081665e+00 -1.328886e-01  
 4.650789e+01   2.082029e+00 -1.289848e-01  
 4.712389e+01   2.082706e+00 -1.266061e-01  
 4.773989e+01   2.082657e+00 -1.253800e-01  
 4.835589e+01   2.082789e+00 -1.244700e-01  
 4.897189e+01   2.082852e+00 -1.212914e-01  
 4.958788e+01   2.081889e+00 -1.205294e-01  
 5.020388e+01   2.082344e+00 -1.207967e-01  
 5.081988e+01   2.083524e+00 -1.211294e-01  
 5.143588e+01   2.082803e+00 -1.177786e-01  
 5.205188e+01   2.083981e+00 -1.175113e-01  
 5.266788e+01   2.083298e+00 -1.175429e-01  
 5.328388e+01   2.084335e+00 -1.139324e-01  
 5.389987e+01   2.084598e+00 -1.118948e-01  
 5.451587e+01   2.085627e+00 -1.097415e-01  
 5.513187e+01   2.085286e+00 -1.068557e-01  
 5.574787e+01   2.085171e+00 -1.074746e-01  
 5.636387e+01   2.083770e+00 -1.046456e-01  
 5.697987e+01   2.085217e+00 -1.043345e-01  
 5.759587e+01   2.085303e+00 -1.032571e-01  
 5.821186e+01   2.085287e+00 -1.018593e-01  
 5.882786e+01   2.085914e+00 -9.896473e-02  
 5.944386e+01   2.086370e+00 -1.009692e-01  
 6.005986e+01   2.087082e+00 -9.993961e-02  
 6.067586e+01   2.087029e+00 -9.653779e-02  
 6.129186e+01   2.086801e+00 -9.669747e-02  
 6.190786e+01   2.087218e+00 -9.357957e-02  
 6.252385e+01   2.087656e+00 -9.365202e-02  
 6.313985e+01   2.087079e+00 -9.241095e-02  
 6.375585e+01   2.088195e+00 -9.087419e-02  
 6.437185e+01   2.088210e+00 -8.884956e-02  
 6.498785e+01   2.088808e+00 -8.725508e-02  
 6.560385e+01   2.088243e+00 -8.547407e-02  
 6.621985e+01   2.088778e+00 -8.488527e-02  
 6.683584e+01   2.088167e+00 -8.548711e-02  
 6.745184e+01   2.088442e+00 -8.463221e-02  
 6.806784e+01   2.089265e+00 -7.987956e-02  
 6.868384e+01   2.088951e+00 -8.139699e-02  
 6.929984e+01   2.089155e+00 -7.801779e-02  
 6.991584e+01   2.089663e+00 -8.184002e-02  
 7.053184e+01   2.089768e+00 -7.935757e-02  
 7.114783e+01   2.090107e+00 -7.942950e-02  
 7.176383e+01   2.090875e+00 -7.687036e-02  
 7.237983e+01   2.090663e+00 -7.581541e-02  
 7.299583e+01   2.090622e+00 -7.551066e-02  
 7.361183e+01   2.090711e+00 -7.319947e-02  
 7.422783e+01   2.091611e+00 -7.229538e-02  
 7.484382e+01   2.091513e+00 -6.768737e-02  
 7.545982e+01   2.091030e+00 -7.123483e-02  
 7.607582e+01   2.092127e+00 -6.740673e-02  
 7.669182e+01   2.091813e+00 -6.608701e-02  
 7.730782e+01   2.092201e+00 -6.627812e-02  
 7.792382e+01   2.092149e+00 -6.566971e-02  
 7.853982e+01   2.092488e+00 -6.519526e-02  
 7.915581e+01   2.091942e+00 -6.277736e-02  
 7.977181e+01   2.092934e+00 -6.214957e-02  
 8.038781e+01   2.093803e+00 -6.195488e-02  
 8.100381e+01   2.093237e+00 -5.999108e-02  
 8.161981e+01   2.093143e+00 -5.738167e-02  
 8.223581e+01   2.092892e+00 -5.879811e-02  
 8.285181e+01   2.093280e+00 -5.771703e-02  
 8.346780e+01   2.094313e+00 -5.769370e-02  
 8.408380e+01   2.093924e+00 -5.552167e-02  
 8.469980e+01   2.093840e+00 -5.589209e-02  
 8.531580e+01   2.093757e+00 -5.462443e-02  
 8.593180e+01   2.094055e+00 -5.414337e-02  
 8.654780e+01   2.094822e+00 -5.389157e-02  
 8.716380e+01   2.095270e+00 -5.169672e-02  
 8.777979e+01   2.095128e+00 -4.813610e-02  
 8.839579e+01   2.095217e+00 -4.730885e-02  
 8.901179e+01   2.096545e+00 -4.802568e-02  
 8.962779e+01   2.096631e+00 -4.509342e-02  
 9.024379e+01   2.095017e+00 -4.634806e-02  
 9.085979e+01   2.096473e+00 -4.476173e-02  
 9.147579e+01   2.095556e+00 -4.184654e-02  
 9.209178e+01   2.096369e+00 -4.051863e-02  
 9.270778e+01   2.096545e+00 -3.940085e-02  
 9.332378e+01   2.095943e+00 -3.806778e-02  
 9.393978e+01   2.095943e+00 -3.861738e-02  
 9.455578e+01   2.096171e+00 -3.664502e-02  
 9.517178e+01   2.097172e+00 -3.461459e-02  
 9.578778e+01   2.096208e+00 -3.424403e-02  
 9.640377e+01   2.097098e+00 -3.043394e-02  
 9.701977e+01   2.097917e+00 -2.841382e-02  
 9.763577e+01   2.098353e+00 -2.680189e-02  
 9.825177e+01   2.098154e+00 -2.685762e-02  
 9.886777e+01   2.098670e+00 -2.213613e-02  
 9.948377e+01   2.098402e+00 -2.156248e-02  
 1.000998e+02   2.097474e+00 -2.018152e-02  
 1.007158e+02   2.097900e+00 -1.768938e-02  
 1.013318e+02   2.096998e+00 -1.606770e-02  
 1.019478e+02   2.096864e+00 -1.668415e-02  
 1.025638e+02   2.097856e+00 -1.540854e-02  
 1.031798e+02   2.098575e+00 -1.362462e-02  
 1.037958e+02   2.097758e+00 -1.200162e-02  
 1.044118e+02   2.098359e+00 -1.091079e-02  
 1.050278e+02   2.098143e+00 -6.727772e-03  
 1.056438e+02   2.097716e+00 -5.442740e-03  
 1.062598e+02   2.096960e+00 -4.445592e-03  
 1.068758e+02   2.095754e+00 -2.133083e-03  
 1.074917e+02   2.096903e+00 -2.525749e-03  
 1.081077e+02   2.097343e+00 -2.667861e-04  
 1.087237e+02   2.096231e+00  2.973112e-04  
 1.093397e+02   2.096354e+00  3.218450e-03  
 1.099557e+02   2.096509e+00  6.876524e-03  
 1.105717e+02   2.096356e+00  7.551779e-03  
 1.111877e+02   2.096541e+00  9.772358e-03  
 1.118037e+02   2.096085e+00  1.318771e-02  
 1.124197e+02   2.095315e+00  1.553150e-02  
 1.130357e+02   2.095376e+00  1.723345e-02  
 1.136517e+02   2.095965e+00  2.219625e-02  
 1.142677e+02   2.095019e+00  2.115412e-02  
 1.148837e+02   2.093160e+00  2.346570e-02  
 1.154997e+02   2.093271e+00  2.455498e-02  
 1.161157e+02   2.093428e+00  2.585623e-02  
 1.167317e+02   2.092494e+00  2.871923e-02  
 1.173477e+02   2.092699e+00  3.062526e-02  
 1.179637e+02   2.092149e+00  3.218819e-02  
 1.185797e+02   2.091187e+00  3.466383e-02  
 1.191957e+02   2.090496e+00  3.688133e-02  
 1.198117e+02   2.089981e+00  3.890838e-02  
 1.204277e+02   2.089945e+00  4.343190e-02  
 1.210437e+02   2.089127e+00  4.221246e-02  
 1.216597e+02   2.089586e+00  4.591579e-02  
 1.222757e+02   2.088234e+00  5.376922e-02  
 1.228917e+02   2.087290e+00  5.266714e-02  
