# w_matsubara          00_re         00_im
 3.141593e-01   2.500000e+00 -1.273240e+01  
 9.424778e-01   2.500000e+00 -4.244132e+00  
 1.570796e+00   2.500000e+00 -2.546479e+00  
 2.199115e+00   2.500000e+00 -1.818914e+00  
 2.827433e+00   2.500000e+00 -1.414711e+00  
 3.455752e+00   2.500000e+00 -1.157490e+00  
 4.084070e+00   2.500000e+00 -9.794150e-01  
 4.712389e+00   2.500000e+00 -8.488264e-01  
 5.340708e+00   2.500000e+00 -7.489644e-01  
 5.969026e+00   2.500000e+00 -6.701261e-01  
 6.597345e+00   2.500000e+00 -6.063045e-01  
 7.225663e+00   2.500000e+00 -5.535824e-01  
 7.853982e+00   2.500000e+00 -5.092958e-01  
 8.482300e+00   2.500000e+00 -4.715702e-01  
 9.110619e+00   2.500000e+00 -4.390481e-01  
 9.738937e+00   2.500000e+00 -4.107224e-01  
 1.036726e+01   2.500000e+00 -3.858302e-01  
 1.099557e+01   2.500000e+00 -3.637827e-01  
 1.162389e+01   2.500000e+00 -3.441188e-01  
 1.225221e+01   2.500000e+00 -3.264717e-01  
 1.288053e+01   2.500000e+00 -3.105462e-01  
 1.350885e+01   2.500000e+00 -2.961022e-01  
 1.413717e+01   2.500000e+00 -2.829421e-01  
 1.476549e+01   2.500000e+00 -2.709020e-01  
 1.539380e+01   2.500000e+00 -2.598448e-01  
 1.602212e+01   2.500000e+00 -2.496548e-01  
 1.665044e+01   2.500000e+00 -2.402339e-01  
 1.727876e+01   2.500000e+00 -2.314981e-01  
 1.790708e+01   2.500000e+00 -2.233754e-01  
 1.853540e+01   2.500000e+00 -2.158033e-01  
 1.916372e+01   2.500000e+00 -2.087278e-01  
 1.979203e+01   2.500000e+00 -2.021015e-01  
 2.042035e+01   2.500000e+00 -1.958830e-01  
 2.104867e+01   2.500000e+00 -1.900358e-01  
 2.167699e+01   2.500000e+00 -1.845275e-01  
 2.230531e+01   2.500000e+00 -1.793295e-01  
 2.293363e+01   2.500000e+00 -1.744164e-01  
 2.356194e+01   2.500000e+00 -1.697653e-01  
 2.419026e+01   2.500000e+00 -1.653558e-01  
 2.481858e+01   2.500000e+00 -1.611696e-01  
 2.544690e+01   2.500000e+00 -1.571901e-01  
 2.607522e+01   2.500000e+00 -1.534024e-01  
 2.670354e+01   2.500000e+00 -1.497929e-01  
 2.733186e+01   2.500000e+00 -1.463494e-01  
 2.796017e+01   2.500000e+00 -1.430606e-01  
 2.858849e+01   2.500000e+00 -1.399164e-01  
 2.921681e+01   2.500000e+00 -1.369075e-01  
 2.984513e+01   2.500000e+00 -1.340252e-01  
 3.047345e+01   2.500000e+00 -1.312618e-01  
 3.110177e+01   2.500000e+00 -1.286101e-01  
 3.173009e+01   2.500000e+00 -1.260633e-01  
 3.235840e+01   2.500000e+00 -1.236155e-01  
 3.298672e+01   2.500000e+00 -1.212609e-01  
 3.361504e+01   2.500000e+00 -1.189943e-01  
 3.424336e+01   2.500000e+00 -1.168110e-01  
 3.487168e+01   2.500000e+00 -1.147063e-01  
 3.550000e+01   2.500000e+00 -1.126761e-01  
 3.612832e+01   2.500000e+00 -1.107165e-01  
 3.675663e+01   2.500000e+00 -1.088239e-01  
 3.738495e+01   2.500000e+00 -1.069949e-01  
 3.801327e+01   2.500000e+00 -1.052264e-01  
 3.864159e+01   2.500000e+00 -1.035154e-01  
 3.926991e+01   2.500000e+00 -1.018592e-01  
 3.989823e+01   2.500000e+00 -1.002551e-01  
 4.052655e+01   2.500000e+00 -9.870074e-02  
 4.115486e+01   2.500000e+00 -9.719386e-02  
 4.178318e+01   2.500000e+00 -9.573230e-02  
 4.241150e+01   2.500000e+00 -9.431404e-02  
 4.303982e+01   2.500000e+00 -9.293719e-02  
 4.366814e+01   2.500000e+00 -9.159997e-02  
 4.429646e+01   2.500000e+00 -9.030068e-02  
 4.492477e+01   2.500000e+00 -8.903773e-02  
 4.555309e+01   2.500000e+00 -8.780962e-02  
 4.618141e+01   2.500000e+00 -8.661494e-02  
 4.680973e+01   2.500000e+00 -8.545232e-02  
 4.743805e+01   2.500000e+00 -8.432050e-02  
 4.806637e+01   2.500000e+00 -8.321827e-02  
 4.869469e+01   2.500000e+00 -8.214449e-02  
 4.932300e+01   2.500000e+00 -8.109806e-02  
 4.995132e+01   2.500000e+00 -8.007796e-02  
 5.057964e+01   2.500000e+00 -7.908320e-02  
 5.120796e+01   2.500000e+00 -7.811286e-02  
 5.183628e+01   2.500000e+00 -7.716603e-02  
 5.246460e+01   2.500000e+00 -7.624189e-02  
 5.309292e+01   2.500000e+00 -7.533962e-02  
 5.372123e+01   2.500000e+00 -7.445845e-02  
 5.434955e+01   2.500000e+00 -7.359766e-02  
 5.497787e+01   2.500000e+00 -7.275655e-02  
 5.560619e+01   2.500000e+00 -7.193444e-02  
 5.623451e+01   2.500000e+00 -7.113070e-02  
 5.686283e+01   2.500000e+00 -7.034473e-02  
 5.749115e+01   2.500000e+00 -6.957593e-02  
 5.811946e+01   2.500000e+00 -6.882376e-02  
 5.874778e+01   2.500000e+00 -6.808768e-02  
 5.937610e+01   2.500000e+00 -6.736717e-02  
 6.000442e+01   2.500000e+00 -6.666176e-02  
 6.063274e+01   2.500000e+00 -6.597096e-02  
 6.126106e+01   2.500000e+00 -6.529434e-02  
 6.188938e+01   2.500000e+00 -6.463145e-02  
 6.251769e+01   2.500000e+00 -6.398189e-02  
 6.314601e+01   2.500000e+00 -6.334525e-02  
 6.377433e+01   2.500000e+00 -6.272116e-02  
 6.440265e+01   2.500000e+00 -6.210925e-02  
 6.503097e+01   2.500000e+00 -6.150916e-02  
 6.565929e+01   2.500000e+00 -6.092055e-02  
 6.628760e+01   2.500000e+00 -6.034311e-02  
 6.691592e+01   2.500000e+00 -5.977650e-02  
 6.754424e+01   2.500000e+00 -5.922044e-02  
 6.817256e+01   2.500000e+00 -5.867463e-02  
 6.880088e+01   2.500000e+00 -5.813879e-02  
 6.942920e+01   2.500000e+00 -5.761265e-02  
 7.005752e+01   2.500000e+00 -5.709594e-02  
 7.068583e+01   2.500000e+00 -5.658842e-02  
 7.131415e+01   2.500000e+00 -5.608985e-02  
 7.194247e+01   2.500000e+00 -5.559998e-02  
 7.257079e+01   2.500000e+00 -5.511860e-02  
 7.319911e+01   2.500000e+00 -5.464547e-02  
 7.382743e+01   2.500000e+00 -5.418041e-02  
 7.445575e+01   2.500000e+00 -5.372319e-02  
 7.508406e+01   2.500000e+00 -5.327362e-02  
 7.571238e+01   2.500000e+00 -5.283152e-02  
 7.634070e+01   2.500000e+00 -5.239669e-02  
 7.696902e+01   2.500000e+00 -5.196896e-02  
 7.759734e+01   2.500000e+00 -5.154816e-02  
 7.822566e+01   2.500000e+00 -5.113412e-02  
 7.885398e+01   2.500000e+00 -5.072668e-02  
 7.948229e+01   2.500000e+00 -5.032567e-02  
 8.011061e+01   2.500000e+00 -4.993096e-02  
 8.073893e+01   2.500000e+00 -4.954239e-02  
 8.136725e+01   2.500000e+00 -4.915983e-02  
 8.199557e+01   2.500000e+00 -4.878312e-02  
 8.262389e+01   2.500000e+00 -4.841215e-02  
 8.325221e+01   2.500000e+00 -4.804678e-02  
 8.388052e+01   2.500000e+00 -4.768687e-02  
 8.450884e+01   2.500000e+00 -4.733233e-02  
 8.513716e+01   2.500000e+00 -4.698301e-02  
 8.576548e+01   2.500000e+00 -4.663881e-02  
 8.639380e+01   2.500000e+00 -4.629962e-02  
 8.702212e+01   2.500000e+00 -4.596533e-02  
 8.765044e+01   2.500000e+00 -4.563583e-02  
 8.827875e+01   2.500000e+00 -4.531102e-02  
 8.890707e+01   2.500000e+00 -4.499080e-02  
 8.953539e+01   2.500000e+00 -4.467507e-02  
 9.016371e+01   2.500000e+00 -4.436375e-02  
 9.079203e+01   2.500000e+00 -4.405673e-02  
 9.142035e+01   2.500000e+00 -4.375394e-02  
 9.204866e+01   2.500000e+00 -4.345527e-02  
 9.267698e+01   2.500000e+00 -4.316066e-02  
 9.330530e+01   2.500000e+00 -4.287002e-02  
 9.393362e+01   2.500000e+00 -4.258326e-02  
 9.456194e+01   2.500000e+00 -4.230032e-02  
 9.519026e+01   2.500000e+00 -4.202111e-02  
 9.581858e+01   2.500000e+00 -4.174556e-02  
 9.644689e+01   2.500000e+00 -4.147360e-02  
 9.707521e+01   2.500000e+00 -4.120516e-02  
 9.770353e+01   2.500000e+00 -4.094018e-02  
 9.833185e+01   2.500000e+00 -4.067858e-02  
 9.896017e+01   2.500000e+00 -4.042030e-02  
 9.958849e+01   2.500000e+00 -4.016529e-02  
 1.002168e+02   2.500000e+00 -3.991347e-02  
 1.008451e+02   2.500000e+00 -3.966478e-02  
 1.014734e+02   2.500000e+00 -3.941918e-02  
 1.021018e+02   2.500000e+00 -3.917660e-02  
 1.027301e+02   2.500000e+00 -3.893699e-02  
 1.033584e+02   2.500000e+00 -3.870029e-02  
 1.039867e+02   2.500000e+00 -3.846645e-02  
 1.046150e+02   2.500000e+00 -3.823542e-02  
 1.052434e+02   2.500000e+00 -3.800715e-02  
 1.058717e+02   2.500000e+00 -3.778159e-02  
 1.065000e+02   2.500000e+00 -3.755869e-02  
 1.071283e+02   2.500000e+00 -3.733840e-02  
 1.077566e+02   2.500000e+00 -3.712069e-02  
 1.083849e+02   2.500000e+00 -3.690549e-02  
 1.090133e+02   2.500000e+00 -3.669278e-02  
 1.096416e+02   2.500000e+00 -3.648251e-02  
 1.102699e+02   2.500000e+00 -3.627463e-02  
 1.108982e+02   2.500000e+00 -3.606911e-02  
 1.115265e+02   2.500000e+00 -3.586590e-02  
 1.121549e+02   2.500000e+00 -3.566497e-02  
 1.127832e+02   2.500000e+00 -3.546628e-02  
 1.134115e+02   2.500000e+00 -3.526979e-02  
 1.140398e+02   2.500000e+00 -3.507547e-02  
 1.146681e+02   2.500000e+00 -3.488328e-02  
 1.152965e+02   2.500000e+00 -3.469318e-02  
 1.159248e+02   2.500000e+00 -3.450514e-02  
 1.165531e+02   2.500000e+00 -3.431913e-02  
 1.171814e+02   2.500000e+00 -3.413511e-02  
 1.178097e+02   2.500000e+00 -3.395305e-02  
 1.184380e+02   2.500000e+00 -3.377293e-02  
 1.190664e+02   2.500000e+00 -3.359471e-02  
 1.196947e+02   2.500000e+00 -3.341836e-02  
 1.203230e+02   2.500000e+00 -3.324385e-02  
 1.209513e+02   2.500000e+00 -3.307116e-02  
 1.215796e+02   2.500000e+00 -3.290025e-02  
 1.222080e+02   2.500000e+00 -3.273109e-02  
 1.228363e+02   2.500000e+00 -3.256367e-02  
 1.234646e+02   2.500000e+00 -3.239795e-02  
 1.240929e+02   2.500000e+00 -3.223391e-02  
 1.247212e+02   2.500000e+00 -3.207153e-02  
 1.253495e+02   2.500000e+00 -3.191077e-02  
